epoch,train_loss,val_loss,val_dice
57,0.002992994593356182,0.006033395949634724,0.8836016036570072
58,0.0029376213065985166,0.005648950111935847,0.887534013390541
59,0.002963310205215541,0.006155724424752406,0.8807619497179985
60,0.002968691171535963,0.005489190551452338,0.8908492445945739
61,0.002741699829982016,0.0058487206959398465,0.8875141426920891
62,0.004031854602832442,0.006166620415751822,0.8749924227595329
63,0.0041427768964344,0.005703961630933918,0.883658342063427
64,0.002755882905183148,0.005803119190386496,0.8872068226337433
65,0.0025027957940149956,0.006338196247816086,0.8840221881866455
66,0.00261376326394568,0.006272208516020328,0.8795314773917198
67,0.0027082696880502744,0.0064568234869511795,0.884966391324997
68,0.0023750326383516858,0.00620923288515769,0.8877726271748543
69,0.002301757827716514,0.005955864247516729,0.8915462344884872
70,0.00225939157660579,0.006135958878439851,0.8899876981973648
71,0.0022663346843947245,0.006329481501597911,0.8887141183018684
72,0.0030698233688930994,0.00893993562203832,0.8349075168371201
73,0.0038410328082516317,0.00579319383832626,0.877587741613388
74,0.002884288712646341,0.006363888474879786,0.873951718211174
75,0.0026862582477705575,0.0066145075717940925,0.8819691881537437
76,0.002294998563298531,0.006441850090050138,0.8875657796859742
77,0.0020913153447382465,0.006674295777338557,0.8872423857450485
78,0.002046587978838943,0.00624359973880928,0.894241826236248
79,0.001987859174237834,0.0065373068646295,0.8922848656773568
80,0.0019454247503514885,0.00666074720211327,0.8905470117926597
81,0.0019119522057965846,0.0067879324895329775,0.8902261823415756
82,0.00199938143560769,0.007256957481149584,0.8769763976335525
83,0.0026996061843200998,0.006321941391797736,0.8890359774231911
84,0.0019660516972859875,0.006795438486733474,0.8874296844005585
85,0.0018306154012827415,0.006402389681898058,0.8886086523532868
86,0.002516209726815725,0.007500713958870619,0.8805993244051933
87,0.0027378516546769224,0.006251872616121546,0.8777047663927078
88,0.00236505250368397,0.007832241174764932,0.8709671199321747
89,0.004492489498986714,0.006431906356010586,0.8816118344664574
90,0.0020439824433127842,0.006376823573373258,0.8871465846896172
91,0.0018179894712697597,0.007080573381972499,0.8862234950065613
92,0.0017502945718868295,0.007191394196706824,0.8866839125752449
93,0.0017952748551843924,0.007245496913674288,0.8891673848032952
94,0.001636108333491105,0.007191451377002523,0.887102733552456
95,0.001594062498365411,0.007568692293716595,0.8881126001477242
96,0.0015887797554465647,0.00773732611851301,0.8869431093335152
97,0.0015641150650158643,0.007596515963086858,0.8881483316421509
98,0.0015255565640127546,0.00769673498289194,0.8882968738675118
